bk	ck	命中词
5ED8A70AEA865991D7C8E3D398DA6FF9	B167DFD960A6DC2ABC92A983EE2E6245	反共
289E0B08B65D76643A2F97740074E28C	A5CD157854B4AC4AAD6944B90D761DAD	六月四日###六月四
D1EAE8003573C40E2A2CD71DEF035E3E	62259989224C65E7C5C621460B07B656	反革命分子
CEF5F72FAA5FA6E52459D70EEA0DBEFD	CB494A7A31A2AFCF8C89E501E4C82895	反共
67596972ED25453233EC236DE7F9AF33	B0B608F016A65A135BD48CA44399F1C0	学生造反
1EEED00AE0D2E41EF4484CFF3179CCB6	A99FB53D798BA4B59ED3DC22B8FB8976	反共
104F30D3F3514EB843D1F59FF2DDC686	0187EEF54EE0BF68D90EAD4E249D335E	学生造反
49DFE1F5362E62D83DBB48A3A8FC2425	A8FAA6C964847D85C8D4FF094F437373	学生造反
B1C4E17AFFBD32A2B364D9E32D08DB71	9646167A4D18A3B271B9C36A68827BE2	反共
B9B4D3014382693476AAF6DFA20BE9C1	ADAA3DDE4ED15B33C4FB0CA0D988B9FE	反革命分子
B9B4D3014382693476AAF6DFA20BE9C1	FB90598E5AE5ABD707A897FE437F9AF2	反革命分子
35F77F6E52CE8FB3772FB3786D809D56	68139F076DB6C35375D7F5BDBF92B38F	反革命分子
8B12B589E49AA5D26BB629C3BC20E965	EA12A98EEEFB2937AEA507196A5EB2D9	反共
1DCA3BF4A50D21100597647B406033D4	DA1AA686CE98BCB3AF06CFDE1DF664EF	反共
C69D1DEC2A676C1579D21F0BD23D8A08	893063D927C06B0B353CF68AAC4AB8A4	学生造反
3636046A5A3DE7EA7F8A6E882DCF0F00	40C8193F39E65EA4176819B8F92DA0AA	反革命分子
AE0E376668AF8AE899989E5B0A20D697	0AB2D3775CBAE9FF490666E46C6423E3	反共
4AC25974D6E49ACC6053A6B077F1A529	C4D4E9DF091B404C41B0AB3C3ADA1FA7	反革命分子
80E0A269DF9B9EDBF8F200CBA6B3B32B	941149D33038A646252CC124C8503828	反革命分子
CEAB820518BC475725DBFA6FAC11990B	8A45A0C832C58C3473FEE8F7A3F43AB1	反革命分子
E176A3BC6DB70DB3A5A32E423EA530B9	C837C157866CCCCDDE663F5A7A96D3D1	反共
1FC09D9675A9F524AE73CFD44D40A862	A53A677D530F0A3FED3491C34C64FC29	反革命分子
B20F3B7A47DF8CD01F6613FEC5EEB0EE	22F658B7B1EC520EFDBBDC119827815D	反共
B20F3B7A47DF8CD01F6613FEC5EEB0EE	F34EC9C635893A6CF042B0E6706FCD5D	反共
0999B4F451F5A17F225741E761AAA196	9C89CE3C1BDFD206ABFB10A15832C99A	学生造反
6D676A984377A91140D5C18DCA68A60D	D504B765074ECC4CDDCFEC6A8D558383	反革命分子
5FEC1A75FD1BD7681BFCA0E69E2B3D2B	6C05BA59A69D111EFE472A71DC9B9C6E	反共
F2630EF725BDE6763E9DD7A1F6957C75	6AC918B43F1514C608A79A786D768150	学生造反
A5B5A015D109FF1973D5684C08702C64	230C70B153584E4755C6659BD33B6E9F	反共
A5B5A015D109FF1973D5684C08702C64	2ACF951A90206333D7AC5CD74AB02775	反共
8B90F240F66A7D505BC82E6373F78319	B33407E6FB7C0F2E71DED33C8B4A0BEE	反共
8405B509659C5DD905353FAFBB0EBF80	BB8CDAA7DB77A7C1D466E926B4B42A57	反共
60F58AED607D5A93B6FF2A40E65BE2AD	B8CC69B3B5BE81FDE42792EA9D77E319	学生造反
12D73FCF4B8A0B815360622067B521F7	785FFBEC2D06EA499C7B9D81B0B1A406	反革命分子
D92042CDEF32509DFD63848D01EC297C	F4334F4FA678F04B0E0FBA0A3FC4AA29	反共
A6C937C8D83C09A0BD06A568F19ED7C4	2B0AE2107599786509C895C16DDD1863	反革命运动
58B8299E04C99250EDD8A8CD1393CD72	71D854FE3FFCC0D90AC145CBF4D87805	反共
58B8299E04C99250EDD8A8CD1393CD72	E4AAFBB7801F9BEA76E615202068215D	反革命暴动
53A02FC3CF2082B57334F8206220A4D1	25DD806616DB178CA6F2B1C002EB949C	反共
483E2055D825F1EF31C8CA8A0FAE3334	F5E06FF956AF0D250B12CE90720FA5A7	反共
A5772294A9B913626A2C7CA2B603C4CE	E0F2FDD382797DB7B7D05BA8B3EAA44B	学生造反
724DF5388F165897018C60F264ECAE4E	38198A4ACBF0FFA83138A9BB2E78F5BA	学生造反
326853F3E3BB6281F3F88AD7489B34DE	7512C8DF0313A81FE257EF76D502A9D6	反共
B66FCBF8EE6CF06077E32BE72D05D537	194F281F9EE2947EFB187CF2420B764F	反共
37264DDF6B54259709957183D7AD8E85	49319C7F581407B51E680862A39FDCDA	反共
BB954C0A887BCF0C5E5A2AAC240170A5	789372BC8865249A73329E2CD60DCDD3	反革命分子
9F0D2CD78CD7547AA6D5951AF7F78992	D6BC7380987DD7FD7A4F68302D6FF591	反共
3F07BC470123F7493DDCC56A07DA796A	3D587D814272FBF3DAFE8E089D774D40	反共
D035B4B05FE47F53427E36E0C44EA77A	7BE408A6D85BE51D1AB7E6DDE3836C40	反革命分子
B4725470CC50FB69E52DD35C4B94E567	F78F6375BF09C51AF3ADF26DEA8C0022	反革命分子
BB35C3CE82E95175E443476A9AA07884	4C53B509311AD2C91C884EC021476636	反革命分子
CD0A701F6DEE1A7947137FC6F91AB985	8FE0BCE2C70180C4A749A20F30BD05AC	反革命运动
473FB411A5F6E8178564C1DF518E0F05	0025B85AB1D82C68CA94D3A412986808	反革命分子
473FB411A5F6E8178564C1DF518E0F05	0058F3D4DF9ADD7023D6FBD27E843796	反共
473FB411A5F6E8178564C1DF518E0F05	036ED5FF48D2AFF41B9CA33EA3C8D4AE	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	056AC502432FF17051A895917DC37AA7	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	057F6F464F002B6F5BE3C65985178CA6	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	06CAA10C7C61C6E1BAB225A681C5A836	反革命分子###反共
473FB411A5F6E8178564C1DF518E0F05	09D60CAD2038C0331655F5FF95F38D7D	反革命分子
473FB411A5F6E8178564C1DF518E0F05	0BF586FD39A144A91DD4B18A1A3DB474	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	0C033EC669EF22D801E864EA40F4BB29	反革命分子
473FB411A5F6E8178564C1DF518E0F05	0F1349DC19F813B5CFDA78E9B71F796B	反革命分子
473FB411A5F6E8178564C1DF518E0F05	12BD28F8DBD73CAA9FE3DE7D76788C36	反共
473FB411A5F6E8178564C1DF518E0F05	13B6E21591CF3A21D0899347BFE40110	反共
473FB411A5F6E8178564C1DF518E0F05	1764F0EBEE77ACDF69324AA57B94FBF9	反共
473FB411A5F6E8178564C1DF518E0F05	17B689355C29BFB304C444CB42128CFD	反共
473FB411A5F6E8178564C1DF518E0F05	196586E35CBAB6C82462EA0D50041584	反共
473FB411A5F6E8178564C1DF518E0F05	207E9ACDE0EF98978FF822BEBEFBA19B	反革命分子
473FB411A5F6E8178564C1DF518E0F05	20E2129D59D14DE377A9778A8ACE0959	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	25B1BDD40ED037F3C6E25E526EFC782A	反革命分子###反共
473FB411A5F6E8178564C1DF518E0F05	25B1EC80EFFD1236E807EDF8348EA607	反共
473FB411A5F6E8178564C1DF518E0F05	3169920AA0073EDCA9A124F1AABE7619	反革命分子
473FB411A5F6E8178564C1DF518E0F05	319ECCA8028C29EFF7F571F42D80D957	反共
473FB411A5F6E8178564C1DF518E0F05	3239A55C3E6CDAEF47C90F1D0D8C4D99	反革命分子
473FB411A5F6E8178564C1DF518E0F05	36085322979539C45F5DEF8DB074A2DE	反共
473FB411A5F6E8178564C1DF518E0F05	367375DA029141113C9F40EDC29E6FB3	反革命分子
473FB411A5F6E8178564C1DF518E0F05	3B036641A582788F7416861254C2410E	反共
473FB411A5F6E8178564C1DF518E0F05	41F0BD0E06DB30BB14F54C9361DBFA8A	反革命暴动
473FB411A5F6E8178564C1DF518E0F05	439AA4E7366DE8A501671FD038097EF0	反共
473FB411A5F6E8178564C1DF518E0F05	45B64045ED6B5666919024FC4DE8B70E	反共
473FB411A5F6E8178564C1DF518E0F05	4719473901FB4E91FFADDF0A1B9CF6E6	反共
473FB411A5F6E8178564C1DF518E0F05	481F9FFA625197620C023CA9F286C4D8	反革命分子
473FB411A5F6E8178564C1DF518E0F05	4A8801E321566D8FB42D816F1A048B17	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	4D8592C89728B65082EB8FE3D062F92B	反革命分子
473FB411A5F6E8178564C1DF518E0F05	50E6E5D2CD24E2ADF8C5E21E546033E6	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	513B301413FD6F9DF7E9DD548E27AB9F	反共
473FB411A5F6E8178564C1DF518E0F05	51E33F683CB48932D6699D39D6B724DE	反共
473FB411A5F6E8178564C1DF518E0F05	53EB8F8CB7A2ACFF18F8B2437B405BE9	反共
473FB411A5F6E8178564C1DF518E0F05	561A9C5C5A00BA5D59FA1CC9D5AA5FC5	反革命分子###反共
473FB411A5F6E8178564C1DF518E0F05	576ED3D9CC3644C301484B099053033F	反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	58661F8B9BA7CE4A0A5D0CE11757A38E	反革命运动
473FB411A5F6E8178564C1DF518E0F05	5AA2BA22FE9ECA842AF46164A2A0CD7F	反革命分子
473FB411A5F6E8178564C1DF518E0F05	5F8CFED673CFC17CC0DCAF7557B7A8B2	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	5FB99E4A7EA78F8CE5E648205503EB83	反共
473FB411A5F6E8178564C1DF518E0F05	615B4CADB624099889DCB3C081ED4642	反共
473FB411A5F6E8178564C1DF518E0F05	641C517AD214440C3A94E9CA7ADF602A	反共
473FB411A5F6E8178564C1DF518E0F05	66754592DA679B2FEE0E5D3CBB6E7B63	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	6C0FC756DDF386A821C426302DF20B60	反革命分子
473FB411A5F6E8178564C1DF518E0F05	6F43BB0D80AEB5D788697CF8A5D0C240	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	730E3A85B0CFCBF6F2654CFC4E95EA2C	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	75BAC7A22D0731DE2277B174B5F2F838	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	77123E47A4F01A41EFBC57CF6109ECAC	反革命分子
473FB411A5F6E8178564C1DF518E0F05	771AFC89B1A8AADB663FA3E316A78D51	反革命分子###反共
473FB411A5F6E8178564C1DF518E0F05	77CEBAEA8DE20BB7D951F1CF607C4613	反共
473FB411A5F6E8178564C1DF518E0F05	785D4B4C9B6B8E96101DACF61EEDD566	反共
473FB411A5F6E8178564C1DF518E0F05	79CFFD2198025273AA68B639F7261FF2	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	7BC3FF7FA93B4629DD3140307AAA1DF5	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	7C6047FFB9E7AFCE866EBD918984C856	反革命运动
473FB411A5F6E8178564C1DF518E0F05	80422E5312CE270FFFEFC763E6D096F5	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	822DE39433423D4F474487CD4CA21190	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	82C5508C87CB055656F5A9319502BF3F	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	865F76635C1B52E7020EB3CFA4ADB5D0	反革命分子
473FB411A5F6E8178564C1DF518E0F05	88EFB7D7BB056B36400E58497184DC37	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	8A08758F0DDDE35F852A7B89ECBCDE71	反革命分子###反共
473FB411A5F6E8178564C1DF518E0F05	9267FCA3F8CDE2E6CF6FAC45C697B3E0	反革命分子
473FB411A5F6E8178564C1DF518E0F05	938D6DDC10F57A196C883A94C035F50F	反共
473FB411A5F6E8178564C1DF518E0F05	97532E0E4405F16F522E8042BF4321AA	反共
473FB411A5F6E8178564C1DF518E0F05	9B10D286392AFEC9EB0AAD5FA9452521	反革命分子
473FB411A5F6E8178564C1DF518E0F05	9D26AE74E7A45C97BF1212978B42D654	反共
473FB411A5F6E8178564C1DF518E0F05	9E601CA4480909CB29619F4177666419	反共
473FB411A5F6E8178564C1DF518E0F05	A04067AE0CFBA341349ED94D72845456	反革命分子
473FB411A5F6E8178564C1DF518E0F05	A08BCA9A1C03759A07A04DD792981196	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	A10862774F7FF8AAC35BC40B6656658B	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	A1BEBA3E017FD7D59269B1C4515E0568	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	A2A0E69586035A2B63136B78A96FF3F0	反共
473FB411A5F6E8178564C1DF518E0F05	A2D197FEDE5548FDA70D36AA8177BB25	反共
473FB411A5F6E8178564C1DF518E0F05	A2DEB96F09C126CF02FB5ACEFB4635EC	反革命分子
473FB411A5F6E8178564C1DF518E0F05	A2FAA3654763CAF5A923DEA4C0267205	反革命分子###反共
473FB411A5F6E8178564C1DF518E0F05	A445A0433CA358AFB98C7C0DE0951556	反革命分子
473FB411A5F6E8178564C1DF518E0F05	A52BB71471BF4564655F455FC0496B02	反共
473FB411A5F6E8178564C1DF518E0F05	A7C8100FA81339422EE3E741EEE133E2	反革命运动
473FB411A5F6E8178564C1DF518E0F05	ADA6FC4486C818D4F2B9B5DB81034E7B	反革命分子
473FB411A5F6E8178564C1DF518E0F05	AE9EC116802F04DE53E6C893BE041351	反共
473FB411A5F6E8178564C1DF518E0F05	AF9D26D703383557CD9FF94E61E690D0	反共
473FB411A5F6E8178564C1DF518E0F05	AFFA64D0153A6E02914F8798EA559C92	反革命分子
473FB411A5F6E8178564C1DF518E0F05	B7C0AA4A89CAADF54ABC421D5BC457FC	反共
473FB411A5F6E8178564C1DF518E0F05	BC519C95756BEA576F6C311129633518	反革命分子
473FB411A5F6E8178564C1DF518E0F05	BCE2387907B36CD7E96537FA44AAC019	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	BDBE2C8761BD87B75B54754ACB2DBAE5	反革命分子
473FB411A5F6E8178564C1DF518E0F05	BE8D7200ECCFB2D7786155734CDC0410	反共
473FB411A5F6E8178564C1DF518E0F05	C08EA48526972C969606C109FA102B7E	反共
473FB411A5F6E8178564C1DF518E0F05	C0C1ADE35BC5C868805C1A9C5D794071	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	C53FECEE732A4C912EBFB8F71DE1BEB6	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	C5BF14421C403D1F2CF836056E1638D1	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	C6AAEB98E81B802A0E06F8260130940A	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	C75FFAA346CA63C124DA462B3149C2D7	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	C831EFEDFECC45A3B7F7FAD08C885827	反共
473FB411A5F6E8178564C1DF518E0F05	C9BB85302C2BEE521FFE505B52D8A760	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	CD4ABFAE1AF8E7588855952E7123CF29	反革命分子
473FB411A5F6E8178564C1DF518E0F05	D01D7C629866A27A5052348200985FB6	反共
473FB411A5F6E8178564C1DF518E0F05	D08098D6169BEAA1C5EEAB8AB5FA5CE1	反共
473FB411A5F6E8178564C1DF518E0F05	D09BA3E220C9C14BCF2A325CAFCE3432	反共
473FB411A5F6E8178564C1DF518E0F05	D0D1BA60FB7FE8CAF73AFDD241F27A0B	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	D0E2F1EA3F348551C8091AA7C05FB369	反共
473FB411A5F6E8178564C1DF518E0F05	D13CD7AB8B81CD52FB3E0D2155FC3DA7	反革命分子###反革命暴动
473FB411A5F6E8178564C1DF518E0F05	D2F699B78FFAFC5955106927A6467A07	反革命分子
473FB411A5F6E8178564C1DF518E0F05	D3C26F65B17A7CFCD656BC166C088BEE	反共
473FB411A5F6E8178564C1DF518E0F05	D4541160675D3471D5D2AD4CF003AE2C	反共
473FB411A5F6E8178564C1DF518E0F05	D4CB80F1B2F67A5907FFA95748C003AB	反共
473FB411A5F6E8178564C1DF518E0F05	D5A2E9B298D83C220686BCAE8226CA4E	反共
473FB411A5F6E8178564C1DF518E0F05	D9743D2EF33EA2E25B7EB1F50BCAE9F7	反共
473FB411A5F6E8178564C1DF518E0F05	DB583EF5CE4190C8B2142925D4C5F10A	反共
473FB411A5F6E8178564C1DF518E0F05	DD2D632CD2B53C76DB92AC848500E0C7	反革命分子
473FB411A5F6E8178564C1DF518E0F05	DE99985B82CC9940248003318990B480	反共
473FB411A5F6E8178564C1DF518E0F05	DF028BF82EF8A55DBF62FCCC225BE20C	反革命分子
473FB411A5F6E8178564C1DF518E0F05	DF39E032014A940B06B8C7CAF5FDC367	反共
473FB411A5F6E8178564C1DF518E0F05	DF75CDD71B85B802C21B3E590FCE0C46	反共
473FB411A5F6E8178564C1DF518E0F05	E60D44D9245B3FCB980159495C1C51E7	反革命分子###反革命运动###反共
473FB411A5F6E8178564C1DF518E0F05	E73C2C7624D7F1987A37A1958AEA75A7	反共
473FB411A5F6E8178564C1DF518E0F05	E8291D7F1EB12C8E0A19346EA00F9FE4	反共
473FB411A5F6E8178564C1DF518E0F05	EDBB58DE6480FAF90E09179556C66C27	反革命分子
473FB411A5F6E8178564C1DF518E0F05	F1694D1A67669E861D73F11C6FA69610	反革命分子
473FB411A5F6E8178564C1DF518E0F05	F27656190C205FB03BBF1F9202C4673D	反革命运动
473FB411A5F6E8178564C1DF518E0F05	F2C0DBD7159464A7730AF6F326CAB842	反革命分子###反共
473FB411A5F6E8178564C1DF518E0F05	F4958EED73D52328229F44792211A0EA	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	F4A17E775B33214C477991CDADBBAA70	反革命分子
473FB411A5F6E8178564C1DF518E0F05	F752E0B4AF65B077EA1E1C1161152214	反共
473FB411A5F6E8178564C1DF518E0F05	F7C477EA76F49DC01A60BB43765ABB50	反共
473FB411A5F6E8178564C1DF518E0F05	FC8223764F2A4E2D6CA4F0AF1DE1DDF4	反革命分子###反革命运动
473FB411A5F6E8178564C1DF518E0F05	FCCE8CCC4B51744C0D214A6787784FF0	反共
473FB411A5F6E8178564C1DF518E0F05	FE834C9CE1CED72FBB677FA3A7FC34B8	反共
160187BC8819EDD1CCF3AF0CF83FD996	2DC99D980C6DB8CF0D235BA2FE025AE2	反共
160187BC8819EDD1CCF3AF0CF83FD996	B9518AF09D2E883BA80873836E645B24	反共
B7886F0BA2FD831FF27E3E3CC0AFB7C5	DDF1662C85CC277FC776AED67B8AF466	反共
266D8A9832A720D97FB8E59822A021CB	282F5EA07C0AF340C744FC403CF09EE9	反共
266D8A9832A720D97FB8E59822A021CB	FB1954377E1E43AD35B3BE3E4B795425	反共
8E11CB7B507DF441390D9B5B45743540	23CBDB5FA952DEFA49CFE60923664011	反革命运动
F1768994600A4583915B5C2F4601A449	F50897DF39D6B9C6205D0BE3A9B459B8	反共
B2FB0F6611231563DE3FC4C95F3AE371	F0FC2D43BCD95C7079DB3E19BAFA9A41	反共
0CC9B83D0406B96DEF806160EF8A8770	9321576922E3903908B28527346F00E3	学生造反
D5CDA0B014FBE64AE0E3834C7C99AFCC	77EA565F91F556B01575DE783A28DE05	反革命分子
10DCF172D5113CE1D879C5272538ED22	43F339E53D5A6F992480DF37DF9EA0B4	学生造反
47F6104C149948A44DFAD9FCFAD6EE60	A162BC6AA5F18AAF37A0EE18F3C4E5CA	反革命分子
F59CDD5110C79020D167AB58CEEEB21F	C6E43FE2A1C9469431CEE944A3A4EB86	反革命分子
E0B43EFA7A1CD597EBEA7915A51FC792	028DA81202913CCEB9334AE346AE831A	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	13F1B85564527A9226B1D6055A445F2A	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	267B148CDD6DB66C8CE9A1B85668E292	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	3F1C9B4B3FE6ED093A030F4EB6C6DA75	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	470E28507BEFF1931DA45E85CE6D79BC	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	48911D741CCE16E09A01580746C28FCA	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	4B172BE758ED43BE16EE446C465B824B	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	5314F902557C199F9070DDB6B1BC7ED1	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	74CAD7D372101D5A9741408B3664A56C	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	91F26B0EBB316334388184992BAD1E68	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	CC343A7E71244D9C15D79106D693FA4A	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	D242848056E52987F65EB3297ED8D49B	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	D2B1C5FECD04F3062391EF366FDA9958	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	D4AA5BFC719CBD6C61259AC63E113F2B	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	D798E26FA3065F03D6D15346ED41D724	李淑娴
E0B43EFA7A1CD597EBEA7915A51FC792	ED1C5A9AF6158F5B887DE4AD50AC199F	李淑娴
7984B5C740690B3E060EDC35771AAE52	B6C00CD07ED3359D8B996E10E68E95B8	反共
804B7DC3970F31C1E72F389E78C870F7	EEF86BDF58F7BA9705D7D80D1533639E	反共
B077DCDD1FA2DBB60C457701B09523EA	36E9E153BFE249D81D7A31FA93807725	反革命分子
B077DCDD1FA2DBB60C457701B09523EA	6353F911F378C5469DBC26C7864AEE7E	反革命分子
CFDA098BA340F6C6075E140BB0F96364	B515F700784C24E63B1A23286CF485C3	反共
7DF0DE703A4DA44C52B15D133E70A9A9	F63F1E476F21B8B9D8F9B5321AD9F43A	反革命分子
49EC50B68AD5F11C03AA279F190271EA	1A85D790651B3C1E2383F180452E4AD7	反共
EEB5FB2CF3644E0D99E47F4E5BD1E24D	4682D432DA9C84C58707545E85737A0F	反革命分子
3EDDE09D13B30F79EF57F26B4017BD56	29B02ECAC8BADC38FC5C74C1E709F869	反革命分子
3EDDE09D13B30F79EF57F26B4017BD56	C726F85390592B5D249A46275453EA8D	反革命分子
602F126ACF84BCE3237D306C0FEF612F	A738C75DE140D0AEF7E8827A013359A6	学生造反
0B7E00433AA79DEED32F66834EF6F87E	E8AE34ECCB863AF8B8ED7961228316D3	反共
62F8823AF0964F0104142DD6FF2C1F26	3AC9A1E3042B4D6DF9B72BA182274C3C	反共
E506FC15FA038A1AD466A6D832DE53FE	56476A6C1B1FEE9E2481EF08BA4C6326	反共
1167C3E7966EC06B2C5D7D546FDF911A	4A4140EE015676966E6CB24299B7AFEA	反革命分子
1167C3E7966EC06B2C5D7D546FDF911A	E6FBEECFFF74BF5195CCBD1255B3E7F3	反革命分子
4E07246851EBE02BAF230313A05A07C3	F05CBB0EAADD3635C735276A541B106A	反共
C1D517DDC31B23B015483FD394CFE006	02FE31EADD5990FE45FDA0CC42817295	反革命分子
C1D517DDC31B23B015483FD394CFE006	57CF8DA9ABC3025D50EFA195F42E0CFB	反革命分子
4D2D5F269E3C6D8F5C99784DE39090C3	F96F6BB598E718F2ED4BBD47338629B3	反共
C40035068D3101982C029B16BE1E7747	2260540797B30727973FF52E82F7F4F6	蛙哈哈
5C925D7A6AB06B93485E6185968F09B3	F7103E53A8F3066725F9C5C0FF9B8BF7	反共
096AFC0EAA6138AABDF71C41F9938395	F9455D39F3C525F0DB62072FD39B6CBE	学生造反
DC0310CCC986225754A1018C14D048F0	A24A0293099E2B14360CF9037E0F9F21	反共
642E90967193C3C33C46B4170D4B8DF7	5B5AE6B3441C5DF75A1DBB202D0A9353	反共
642E90967193C3C33C46B4170D4B8DF7	DF39F1615C47D6CA8091245F9F47E6E5	反共
10FAFF6F79BA51C51AED3B4CC1D815D5	4B95F8DBF71A6F12877262E608EBCCA7	学生造反
10FAFF6F79BA51C51AED3B4CC1D815D5	8212FE3F5F1B3129D5AA212E094CF0DA	学生造反
12764D02367F0BF39AB05D764FC5A39B	B26BBF9496BB974CE93C89682ADB9C9B	学生造反
8B339341F94AFFE0F938D113D272E6CC	7892BE72262834933824268260EB1A9C	反革命分子
0B550BC43B50428E2A2DACECD7511737	4529E5384A16CAAAB278C7BDE8F16BCE	反革命分子
0B550BC43B50428E2A2DACECD7511737	5822F9C32D157AA2205620605DC9C8D1	反革命分子
3983978FF2D1B5A630C8742E31A684C3	75748C4401FC999BCB7A439C00FACFFA	反共
EB18D5F52043B1EECD354D740EEC2E7C	D133405875FF9044DA3212DA0CB471E1	反共
EB18D5F52043B1EECD354D740EEC2E7C	F99DD2EC6482A1A98A48C8FBBEDD086C	反共
A595C8D1BFC73D893446FEBD1558B0CA	4CA6B21672A772E05BFFC453849910D3	反革命分子
A595C8D1BFC73D893446FEBD1558B0CA	FC873B7FED71790AC59425E5CEE26A28	反革命分子
DD20E566C631F52BFDE34B35ECC03A87	2356D2B31E89469A0958FBB9103A0F38	反革命分子
230846AECA47DA5773C489FC7EE8EF77	8800543B01E9DF25F40A1823A4A4BEAA	学生造反
426C5DE255AA9F86319FF489203FE292	071AC2EE9FA7B02A8CCA12C98508791C	反共
426C5DE255AA9F86319FF489203FE292	08145315E5B50C7A09AFC83573EF7F60	反共
426C5DE255AA9F86319FF489203FE292	3AAF51E746CE18F7F515606B62522AA3	反共
426C5DE255AA9F86319FF489203FE292	3C7F6A8B5D52CF76C134FD84B33F354B	反共
426C5DE255AA9F86319FF489203FE292	5D2C3F36548BBFFFB6C34BC0D082E1E6	反共
426C5DE255AA9F86319FF489203FE292	DF4D0A56954DC7915DE8D01ED448FC46	反共
7CC0E0A868713BAEB4F2F099B86392F5	EC765D2BF9F3997EF90A5F8D72D786AB	反革命分子
127E91D64E46EB43D7DA141CA040D417	5F353CB3A580B7B5E2FB383CB60F06D6	反革命分子
6088322F0BDD6AB93E3F156AD678E236	493B0B4705F8A161A0AFF62F95C77085	反共
8FE68C61895573D31F8F1ABCE40D7C90	0466FA4C9E7FE5079C33EC219CBE2C51	反党反革命
6A5D22C60B512394FF525E1E1BA6066A	D84AF656F0353EB552B8A7A63591A376	反共
F30A35BEDC154B7B6D5F3F17EAE824D8	34AC418E003F6DF1105D702953A0137C	反革命分子
F30A35BEDC154B7B6D5F3F17EAE824D8	E1A168BCBB18A4DB6D5649173110A4B1	反革命分子
3DAEF21CFF2D976D497E0D534DA382E6	97FE4366E5DD678813A9D1FB68C5309A	学生造反
6E5C527404E677656C448DA634E54ED8	E068AF8BED8AD91B7A7C6424F4A927FB	反共
CEEFA60C358834CD5075E8FF5B321D38	7A6DC986638643D2FED60FED720A31A3	反革命分子
76069E632F7538A1DCFDA6B47C46328C	8D2E4F0A0D6A574F1D550D5BCD0E62B5	反共
76069E632F7538A1DCFDA6B47C46328C	C57C3EC067A8FC40E57E3CDBEA5A4B32	反共
58E819FADCEA2CAE5C94E869BFCB7F49	FFA8EAA1B364B167C36B926B7FF7B2CF	反革命分子
D32C5A58163C6F98B0634900CB2FDB5A	8DEB5C59C97ADDBF0044C7D906DE4CC7	学生朝
4359AB46153FE12BAEB904DB501C2940	133AD223861110BF725EF39DD5FDC5B5	反革命分子
63A09A33CF771B75273E2F8843CE5DB6	61CE3B85927A99C2A77ED38A44810D5B	反革命运动
